Country,Year,Population
SSD,1970,
SSD,1971,
SSD,1972,
SSD,1973,
SSD,1974,
SSD,1975,
SSD,1976,
SSD,1977,
SSD,1978,
SSD,1979,
SSD,1980,
SSD,1981,
SSD,1982,
SSD,1983,
SSD,1984,
SSD,1985,
SSD,1986,
SSD,1987,
SSD,1988,
SSD,1989,
SSD,1990,
SSD,1991,
SSD,1992,
SSD,1993,
SSD,1994,
SSD,1995,
SSD,1996,
SSD,1997,
SSD,1998,
SSD,1999,
SSD,2000,
SSD,2001,
SSD,2002,
SSD,2003,
SSD,2004,
SSD,2005,
SSD,2006,
SSD,2007,
SSD,2008,
SSD,2009,
SSD,2010,
SSD,2011,
SSD,2012,0.123043932
SSD,2013,0.12958768
SSD,2014,0.129749351
SSD,2015,
SSD,2016,
SSD,2017,
SSF,1960,0.551594611
SSF,1961,0.563563756
SSF,1962,0.569603312
SSF,1963,0.582913031
SSF,1964,0.624393631
SSF,1965,0.676139588
SSF,1966,0.672889704
SSF,1967,0.682147216
SSF,1968,0.679595053
SSF,1969,0.718969626
SSF,1970,0.772399284
SSF,1971,0.865950758
SSF,1972,0.889069575
SSF,1973,0.919705312
SSF,1974,0.950010706
SSF,1975,0.897423875
SSF,1976,0.918068228
SSF,1977,0.900018653
SSF,1978,0.889605916
SSF,1979,0.975128737
SSF,1980,0.980853451
SSF,1981,1.017796134
SSF,1982,1.043763072
SSF,1983,1.030561114
SSF,1984,1.074715072
SSF,1985,1.071011649
SSF,1986,1.054301424
SSF,1987,1.009119062
SSF,1988,1.044485334
SSF,1989,0.966663956
SSF,1990,0.856793974
SSF,1991,0.861123585
SSF,1992,0.808111447
SSF,1993,0.823957693
SSF,1994,0.816227314
SSF,1995,0.852399185
SSF,1996,0.847039846
SSF,1997,0.859943341
SSF,1998,0.816926298
SSF,1999,0.801999187
SSF,2000,0.84176086
SSF,2001,0.832492553
SSF,2002,0.807573662
SSF,2003,0.861943006
SSF,2004,0.926243776
SSF,2005,0.865613083
SSF,2006,0.884318999
SSF,2007,0.891707614
SSF,2008,0.908547465
SSF,2009,0.871235104
SSF,2010,0.850715337
SSF,2011,0.840118001
SSF,2012,0.827960049
SSF,2013,0.82300949
SSF,2014,0.840453498
SSF,2015,
SSF,2016,
SSF,2017,
SST,1960,0.915013208
SST,1961,1.245830551
SST,1962,1.494203254
SST,1963,1.466190464
SST,1964,1.920743142
SST,1965,1.981271251
SST,1966,1.930526513
SST,1967,2.215546863
SST,1968,2.35118022
SST,1969,2.338871543
SST,1970,3.532179153
SST,1971,3.949441235
SST,1972,4.290217164
SST,1973,5.068464762
SST,1974,4.597599416
SST,1975,4.629802148
SST,1976,4.790430556
SST,1977,5.127194764
SST,1978,5.314700448
SST,1979,5.380856393
SST,1980,5.231784194
SST,1981,4.435001366
SST,1982,4.366253107
SST,1983,3.882632457
SST,1984,3.962683428
SST,1985,4.169360697
SST,1986,3.913726824
SST,1987,3.908192494
SST,1988,3.93923969
SST,1989,4.265737463
SST,1990,4.197963439
SST,1991,4.416594018
SST,1992,4.894598351
SST,1993,4.970443885
SST,1994,4.829003532
SST,1995,4.799455814
SST,1996,5.005123133
SST,1997,5.170773029
SST,1998,4.969528896
SST,1999,4.906342952
SST,2000,5.086231939
SST,2001,5.332641162
SST,2002,5.358336507
SST,2003,5.604953579
SST,2004,5.657000096
SST,2005,6.008649108
SST,2006,6.434697693
SST,2007,6.784766227
SST,2008,6.794580705
SST,2009,6.495612725
SST,2010,6.760790365
SST,2011,6.889462975
SST,2012,7.000805122
SST,2013,6.809865439
SST,2014,7.384025519
SST,2015,
SST,2016,
SST,2017,
STP,1960,0.171213795
STP,1961,0.170423386
STP,1962,0.170738143
STP,1963,0.114277701
STP,1964,0.171323117
STP,1965,0.169778999
STP,1966,0.166522865
STP,1967,0.162082124
STP,1968,0.209405248
STP,1969,0.203042594
STP,1970,0.19754084
STP,1971,0.144772859
STP,1972,0.141880651
STP,1973,0.185619195
STP,1974,0.227283997
STP,1975,0.221954556
STP,1976,0.345596984
STP,1977,0.335521651
STP,1978,0.366337733
STP,1979,0.356215394
STP,1980,0.424828066
STP,1981,0.453883445
STP,1982,0.482959496
STP,1983,0.548306386
STP,1984,0.503733503
STP,1985,0.530762105
STP,1986,0.486736068
STP,1987,0.477940697
STP,1988,0.435470905
STP,1989,0.427056178
STP,1990,0.418559525
STP,1991,0.409917967
STP,1992,0.401217008
STP,1993,0.39265446
STP,1994,0.384527276
STP,1995,0.376982935
STP,1996,0.370056124
STP,1997,0.363603774
STP,1998,0.357305611
STP,1999,0.350816125
STP,2000,0.34393172
STP,2001,0.362500177
STP,2002,0.404944475
STP,2003,0.444868304
STP,2004,0.482598425
STP,2005,0.494808199
STP,2006,0.529354539
STP,2007,0.517109031
STP,2008,0.505299168
STP,2009,0.536698026
STP,2010,0.566490823
STP,2011,0.574250559
STP,2012,0.621562806
STP,2013,0.607752145
STP,2014,0.59433982
STP,2015,
STP,2016,
STP,2017,
SUR,1960,1.49226461
SUR,1961,1.438820476
SUR,1962,1.616061868
SUR,1963,1.690517219
SUR,1964,1.873252693
SUR,1965,2.398299542
SUR,1966,3.214092451
SUR,1967,3.805514453
SUR,1968,4.036693881
SUR,1969,4.148325737
SUR,1970,4.33592801
SUR,1971,4.605609423
SUR,1972,4.700724973
SUR,1973,5.72433649
SUR,1974,4.389162939
SUR,1975,5.571473085
SUR,1976,5.530476196
SUR,1977,5.261162798
SUR,1978,6.624718846
SUR,1979,6.339087332
SUR,1980,6.539965323
SUR,1981,5.591462189
SUR,1982,5.147451323
SUR,1983,3.764371749
SUR,1984,4.228928902
SUR,1985,4.304013783
SUR,1986,4.670507102
SUR,1987,4.587883875
SUR,1988,4.797003508
SUR,1989,4.64465371
SUR,1990,4.346706031
SUR,1991,4.945666834
SUR,1992,4.892074283
SUR,1993,4.749613407
SUR,1994,4.681951414
SUR,1995,4.6527143
SUR,1996,4.63634687
SUR,1997,4.624424832
SUR,1998,4.568257648
SUR,1999,4.554274812
SUR,2000,4.64982959
SUR,2001,4.958517185
SUR,2002,3.241545284
SUR,2003,3.161388154
SUR,2004,3.164601017
SUR,2005,3.197029338
SUR,2006,3.461169486
SUR,2007,3.460485967
SUR,2008,3.772721626
SUR,2009,3.845772052
SUR,2010,4.565427302
SUR,2011,3.704326087
SUR,2012,4.205862474
SUR,2013,3.534930143
SUR,2014,3.634019433
SUR,2015,
SUR,2016,
SUR,2017,
SVK,1960,
SVK,1961,
SVK,1962,
SVK,1963,
SVK,1964,
SVK,1965,
SVK,1966,
SVK,1967,
SVK,1968,
SVK,1969,
SVK,1970,
SVK,1971,
SVK,1972,
SVK,1973,
SVK,1974,
SVK,1975,
SVK,1976,
SVK,1977,
SVK,1978,
SVK,1979,
SVK,1980,
SVK,1981,
SVK,1982,
SVK,1983,
SVK,1984,
SVK,1985,
SVK,1986,
SVK,1987,
SVK,1988,
SVK,1989,
SVK,1990,
SVK,1991,
SVK,1992,8.328661591
SVK,1993,8.05247737
SVK,1994,7.560575842
SVK,1995,7.854439175
SVK,1996,7.688376418
SVK,1997,7.625149374
SVK,1998,7.509487589
SVK,1999,7.272131497
SVK,2000,6.659329488
SVK,2001,7.317137791
SVK,2002,7.300020532
SVK,2003,7.349868072
SVK,2004,7.212801455
SVK,2005,7.325390806
SVK,2006,7.277962961
SVK,2007,6.843273815
SVK,2008,7.010558568
SVK,2009,6.319073237
SVK,2010,6.721959562
SVK,2011,6.395396289
SVK,2012,6.059022901
SVK,2013,6.11280356
SVK,2014,5.661581328
SVK,2015,
SVK,2016,
SVK,2017,
SVN,1960,
SVN,1961,
SVN,1962,
SVN,1963,
SVN,1964,
SVN,1965,
SVN,1966,
SVN,1967,
SVN,1968,
SVN,1969,
SVN,1970,
SVN,1971,
SVN,1972,
SVN,1973,
SVN,1974,
SVN,1975,
SVN,1976,
SVN,1977,
SVN,1978,
SVN,1979,
SVN,1980,
SVN,1981,
SVN,1982,
SVN,1983,
SVN,1984,
SVN,1985,
SVN,1986,
SVN,1987,
SVN,1988,
SVN,1989,
SVN,1990,
SVN,1991,
SVN,1992,6.250344854
SVN,1993,6.609542582
SVN,1994,6.705668873
SVN,1995,7.238644496
SVN,1996,7.519770415
SVN,1997,7.985964946
SVN,1998,7.666612166
SVN,1999,7.683327912
SVN,2000,7.23840366
SVN,2001,7.611741112
SVN,2002,7.731011817
SVN,2003,7.772287175
SVN,2004,7.884828934
SVN,2005,7.931674693
SVN,2006,8.094608116
SVN,2007,8.049468764
SVN,2008,8.58644121
SVN,2009,7.491602314
SVN,2010,7.485854369
SVN,2011,7.350637628
SVN,2012,7.185481044
SVN,2013,6.869551393
SVN,2014,6.213686845
SVN,2015,
SVN,2016,
SVN,2017,
SWE,1960,6.576406584
SWE,1961,6.49624827
SWE,1962,6.787859772
SWE,1963,7.281603319
SWE,1964,7.887921639
SWE,1965,8.097993717
SWE,1966,9.29736416
SWE,1967,8.770023403
SWE,1968,9.818341076
SWE,1969,10.851792
SWE,1970,11.48593183
SWE,1971,10.44540223
SWE,1972,10.43805819
SWE,1973,10.73782262
SWE,1974,9.790404726
SWE,1975,9.865727011
SWE,1976,10.74016326
SWE,1977,10.39855991
SWE,1978,9.610611026
SWE,1979,10.24005514
SWE,1980,8.634769908
SWE,1981,8.344564986
SWE,1982,7.482205547
SWE,1983,6.999367874
SWE,1984,6.877325362
SWE,1985,7.471990516
SWE,1986,7.412135421
SWE,1987,7.111037004
SWE,1988,6.808940899
SWE,1989,6.53871228
SWE,1990,6.069368319
SWE,1991,5.979200975
SWE,1992,5.886699422
SWE,1993,5.936305085
SWE,1994,6.251746293
SWE,1995,6.248524772
SWE,1996,6.324031405
SWE,1997,5.89509852
SWE,1998,5.985459792
SWE,1999,5.769666514
SWE,2000,5.562430083
SWE,2001,5.747026066
SWE,2002,6.434228598
SWE,2003,6.115194532
SWE,2004,6.062241404
SWE,2005,5.710313512
SWE,2006,5.459003216
SWE,2007,5.253521937
SWE,2008,5.328098275
SWE,2009,4.63141136
SWE,2010,5.547348052
SWE,2011,5.474957121
SWE,2012,4.942300828
SWE,2013,4.671420785
SWE,2014,4.478182178
SWE,2015,
SWE,2016,
SWE,2017,
SWZ,1960,0.094517347
SWZ,1961,0.010258691
SWZ,1962,
SWZ,1963,
SWZ,1964,0.028763115
SWZ,1965,0.206039648
SWZ,1966,0.502725689
SWZ,1967,0.552699391
SWZ,1968,0.660188563
SWZ,1969,0.701959003
SWZ,1970,0.822697199
SWZ,1971,0.871562674
SWZ,1972,0.807589522
SWZ,1973,0.761193355
SWZ,1974,0.621510552
SWZ,1975,0.652511295
SWZ,1976,0.625821903
SWZ,1977,0.619923362
SWZ,1978,0.775320275
SWZ,1979,0.76429245
SWZ,1980,0.771843904
SWZ,1981,0.702381872
SWZ,1982,0.682646655
SWZ,1983,0.412197715
SWZ,1984,0.490748203
SWZ,1985,0.624094967
SWZ,1986,0.624282424
SWZ,1987,0.569152232
SWZ,1988,0.545155511
SWZ,1989,0.524057203
SWZ,1990,0.493830199
SWZ,1991,0.368512335
SWZ,1992,0.291406283
SWZ,1993,0.142866264
SWZ,1994,0.513970443
SWZ,1995,0.473263724
SWZ,1996,0.347365558
SWZ,1997,1.19799003
SWZ,1998,1.183008141
SWZ,1999,1.185359243
SWZ,2000,1.11930647
SWZ,2001,1.066339089
SWZ,2002,1.041481872
SWZ,2003,0.957730055
SWZ,2004,0.940983678
SWZ,2005,0.921829179
SWZ,2006,0.906511654
SWZ,2007,0.934116514
SWZ,2008,0.946100473
SWZ,2009,0.885167383
SWZ,2010,0.862756819
SWZ,2011,0.855951971
SWZ,2012,0.96657875
SWZ,2013,0.85657624
SWZ,2014,0.928714992
SWZ,2015,
SWZ,2016,
SWZ,2017,
SXM,1960,
SXM,1961,
SXM,1962,
SXM,1963,
SXM,1964,
SXM,1965,
SXM,1966,
SXM,1967,
SXM,1968,
SXM,1969,
SXM,1970,
SXM,1971,
SXM,1972,
SXM,1973,
SXM,1974,
SXM,1975,
SXM,1976,
SXM,1977,
SXM,1978,
SXM,1979,
SXM,1980,
SXM,1981,
SXM,1982,
SXM,1983,
SXM,1984,
SXM,1985,
SXM,1986,
SXM,1987,
SXM,1988,
SXM,1989,
SXM,1990,
SXM,1991,
SXM,1992,
SXM,1993,
SXM,1994,
SXM,1995,
SXM,1996,
SXM,1997,
SXM,1998,
SXM,1999,
SXM,2000,
SXM,2001,
SXM,2002,
SXM,2003,
SXM,2004,
SXM,2005,
SXM,2006,
SXM,2007,
SXM,2008,
SXM,2009,
SXM,2010,
SXM,2011,
SXM,2012,20.11345266
SXM,2013,19.53355916
SXM,2014,19.46132413
SXM,2015,
SXM,2016,
SXM,2017,
SYC,1960,
SYC,1961,
SYC,1962,
SYC,1963,0.162342837
SYC,1964,0.158326497
SYC,1965,0.1544
SYC,1966,0.150598575
SYC,1967,0.146941556
SYC,1968,0.143427074
SYC,1969,0.140055381
SYC,1970,0.547313433
SYC,1971,0.603400676
SYC,1972,0.785379
SYC,1973,0.837920973
SYC,1974,0.949393307
SYC,1975,0.989543277
SYC,1976,1.333366389
SYC,1977,1.365050335
SYC,1978,1.239050684
SYC,1979,1.930431037
SYC,1980,1.507121291
SYC,1981,1.546170063
SYC,1982,1.309378542
SYC,1983,1.538960131
SYC,1984,1.52987623
SYC,1985,2.304380479
SYC,1986,2.513480168
SYC,1987,2.944349553
SYC,1988,2.88005236
SYC,1989,3.393063166
SYC,1990,2.163048326
SYC,1991,2.446783742
SYC,1992,2.435580741
SYC,1993,2.537610895
SYC,1994,2.717943535
SYC,1995,2.62958143
SYC,1996,3.07114909
SYC,1997,4.410701121
SYC,1998,5.487989245
SYC,1999,6.338925507
SYC,2000,7.050966955
SYC,2001,7.812504618
SYC,2002,6.43848166
SYC,2003,6.644640678
SYC,2004,8.936853592
SYC,2005,8.320210481
SYC,2006,8.669030733
SYC,2007,7.546775958
SYC,2008,7.970272322
SYC,2009,6.006792825
SYC,2010,4.942709146
SYC,2011,3.900126943
SYC,2012,4.983296151
SYC,2013,4.484430066
SYC,2014,5.418677963
SYC,2015,
SYC,2016,
SYC,2017,
SYR,1960,0.704774143
SYR,1961,0.649233274
SYR,1962,0.657370377
SYR,1963,0.717427799
SYR,1964,0.839829773
SYR,1965,0.684516512
SYR,1966,0.885508584
SYR,1967,0.802935351
SYR,1968,1.004495052
SYR,1969,1.179714672
SYR,1970,1.048614913
SYR,1971,1.352204286
SYR,1972,1.142138964
SYR,1973,1.121798543
SYR,1974,1.327197183
SYR,1975,1.484179203
SYR,1976,1.765129008
SYR,1977,1.819249666
SYR,1978,1.825930154
SYR,1979,2.614096148
SYR,1980,2.32934917
SYR,1981,2.878797897
SYR,1982,2.553456347
SYR,1983,2.813291622
SYR,1984,3.214888805
SYR,1985,2.78452312
SYR,1986,2.849152584
SYR,1987,3.188695091
SYR,1988,3.152555779
SYR,1989,2.86124765
SYR,1990,3.001677865
SYR,1991,3.318699899
SYR,1992,3.254590988
SYR,1993,3.366601945
SYR,1994,3.344008619
SYR,1995,2.904358665
SYR,1996,2.900986873
SYR,1997,2.698765195
SYR,1998,3.222272358
SYR,1999,3.269967106
SYR,2000,3.11019717
SYR,2001,2.909210224
SYR,2002,2.286094179
SYR,2003,3.116533908
SYR,2004,2.869902336
SYR,2005,2.767295899
SYR,2006,2.832792448
SYR,2007,3.385559965
SYR,2008,3.329906217
SYR,2009,2.993132594
SYR,2010,2.930971337
SYR,2011,2.727578225
SYR,2012,2.190427547
SYR,2013,1.839503237
SYR,2014,1.598898459
SYR,2015,
SYR,2016,
SYR,2017,
TCA,1960,
TCA,1961,
TCA,1962,
TCA,1963,
TCA,1964,
TCA,1965,
TCA,1966,
TCA,1967,
TCA,1968,
TCA,1969,
TCA,1970,
TCA,1971,
TCA,1972,
TCA,1973,
TCA,1974,
TCA,1975,
TCA,1976,
TCA,1977,
TCA,1978,
TCA,1979,
TCA,1980,
TCA,1981,
TCA,1982,
TCA,1983,
TCA,1984,
TCA,1985,
TCA,1986,
TCA,1987,
TCA,1988,
TCA,1989,
TCA,1990,2.539473684
TCA,1991,2.40340816
TCA,1992,2.544956817
TCA,1993,2.925302778
TCA,1994,3.014592039
TCA,1995,3.10924863
TCA,1996,2.985782287
TCA,1997,3.327988867
TCA,1998,3.428104002
TCA,1999,3.694917152
TCA,2000,3.691675939
TCA,2001,3.633391132
TCA,2002,4.553812897
TCA,2003,4.385988894
TCA,2004,4.102445261
TCA,2005,4.575431034
TCA,2006,5.173757326
TCA,2007,5.761696927
TCA,2008,6.094874665
TCA,2009,5.940915854
TCA,2010,6.15228754
TCA,2011,6.009391447
TCA,2012,6.105824674
TCA,2013,5.980971366
TCA,2014,6.086487448
TCA,2015,
TCA,2016,
TCA,2017,
TCD,1960,0.018325269
TCD,1961,0.016775178
TCD,1962,0.02702184
TCD,1963,0.02879646
TCD,1964,0.030497104
TCD,1965,0.03213194
TCD,1966,0.025010898
TCD,1967,0.034163161
TCD,1968,0.035628882
TCD,1969,0.045216087
TCD,1970,0.034218834
TCD,1971,0.040349793
TCD,1972,0.031718934
TCD,1973,0.04129048
TCD,1974,0.037591336
TCD,1975,0.044851353
TCD,1976,0.043945324
TCD,1977,0.04654878
TCD,1978,0.044826318
TCD,1979,0.0456227
TCD,1980,0.046324702
TCD,1981,0.045338705
TCD,1982,0.043551097
TCD,1983,0.042523919
TCD,1984,0.04367198
TCD,1985,0.035290536
TCD,1986,0.035669805
TCD,1987,0.036615165
TCD,1988,0.011819841
TCD,1989,0.017800705
TCD,1990,0.024008122
TCD,1991,0.010732542
TCD,1992,0.013283953
TCD,1993,0.013984221
TCD,1994,0.015161545
TCD,1995,0.015714093
TCD,1996,0.017218021
TCD,1997,0.019085574
TCD,1998,0.019376466
TCD,1999,0.020063553
TCD,2000,0.021098562
TCD,2001,0.019894813
TCD,2002,0.018738928
TCD,2003,0.040774062
TCD,2004,0.038897974
TCD,2005,0.039704246
TCD,2006,0.039057066
TCD,2007,0.042878111
TCD,2008,0.045780435
TCD,2009,0.042718173
TCD,2010,0.043496106
TCD,2011,0.043865596
TCD,2012,0.048200118
TCD,2013,0.053328683
TCD,2014,0.053777688
TCD,2015,
TCD,2016,
TCD,2017,
TEA,1960,0.952084889
TEA,1961,0.696132043
TEA,1962,0.561978973
TEA,1963,0.544687522
TEA,1964,0.538781733
TEA,1965,0.571652281
TEA,1966,0.613471586
TEA,1967,0.519040326
TEA,1968,0.552303047
TEA,1969,0.648657065
TEA,1970,0.818079026
TEA,1971,0.896074694
TEA,1972,0.926517431
TEA,1973,0.948481104
TEA,1974,0.941849891
TEA,1975,1.057577358
TEA,1976,1.088674995
TEA,1977,1.181523049
TEA,1978,1.292558012
TEA,1979,1.303974874
TEA,1980,1.266911182
TEA,1981,1.239462395
TEA,1982,1.315540489
TEA,1983,1.364537663
TEA,1984,1.447418299
TEA,1985,1.540142657
TEA,1986,1.58972551
TEA,1987,1.665619115
TEA,1988,1.756198758
TEA,1989,1.76039134
TEA,1990,1.781513189
TEA,1991,1.865720544
TEA,1992,1.943447772
TEA,1993,2.061168324
TEA,1994,2.15837655
TEA,1995,2.322655339
TEA,1996,2.412416567
TEA,1997,2.416495856
TEA,1998,2.252604772
TEA,1999,2.244504581
TEA,2000,2.302168263
TEA,2001,2.359364593
TEA,2002,2.556250537
TEA,2003,2.942102157
TEA,2004,3.325867924
TEA,2005,3.668074075
TEA,2006,3.975558699
TEA,2007,4.241170648
TEA,2008,4.522849602
TEA,2009,4.749791487
TEA,2010,5.136588056
TEA,2011,5.688487869
TEA,2012,5.821253522
TEA,2013,5.845317569
TEA,2014,5.827867179
TEA,2015,
TEA,2016,
TEA,2017,
TEC,1960,
TEC,1961,
TEC,1962,
TEC,1963,
TEC,1964,
TEC,1965,
TEC,1966,
TEC,1967,
TEC,1968,
TEC,1969,
TEC,1970,
TEC,1971,
TEC,1972,
TEC,1973,
TEC,1974,
TEC,1975,
TEC,1976,
TEC,1977,
TEC,1978,
TEC,1979,
TEC,1980,
TEC,1981,
TEC,1982,
TEC,1983,
TEC,1984,
TEC,1985,
TEC,1986,
TEC,1987,
TEC,1988,
TEC,1989,
TEC,1990,
TEC,1991,
TEC,1992,9.570874365
TEC,1993,8.828165432
TEC,1994,7.781138126
TEC,1995,7.585213181
TEC,1996,7.456679321
TEC,1997,7.016203039
TEC,1998,6.865748952
TEC,1999,6.865585398
TEC,2000,6.918291567
TEC,2001,6.929779074
TEC,2002,6.959978524
TEC,2003,7.253364089
TEC,2004,7.326217807
TEC,2005,7.359349393
TEC,2006,7.642256131
TEC,2007,7.721192584
TEC,2008,7.827820239
TEC,2009,7.121116128
TEC,2010,7.587855574
TEC,2011,7.887470415
TEC,2012,7.949928667
TEC,2013,7.715040582
TEC,2014,7.395836105
TEC,2015,
TEC,2016,
TEC,2017,
TGO,1960,0.04176239
TGO,1961,0.057385607
TGO,1962,0.054569975
TGO,1963,0.065170576
TGO,1964,0.079426114
TGO,1965,0.0772619
TGO,1966,0.101285266
TGO,1967,0.106722819
TGO,1968,0.099883337
TGO,1969,0.118935165
TGO,1970,0.130003375
TGO,1971,0.14428672
TGO,1972,0.177836893
TGO,1973,0.17512357
TGO,1974,0.160272203
TGO,1975,0.129310094
TGO,1976,0.130940106
TGO,1977,0.183454394
TGO,1978,0.138056775
TGO,1979,0.5230948
TGO,1980,0.264158225
TGO,1981,0.222990151
TGO,1982,0.251589501
TGO,1983,0.180548589
TGO,1984,0.193845879
TGO,1985,0.169090383
TGO,1986,0.210382519
TGO,1987,0.220606031
TGO,1988,0.221130073
TGO,1989,0.226801791
TGO,1990,0.204317206
TGO,1991,0.217246555
TGO,1992,0.210422147
TGO,1993,0.212897357
TGO,1994,0.199923288
TGO,1995,0.223073151
TGO,1996,0.240951717
TGO,1997,0.217534878
TGO,1998,0.249219976
TGO,1999,0.318393544
TGO,2000,0.273713591
TGO,2001,0.227404402
TGO,2002,0.234622216
TGO,2003,0.271382707
TGO,2004,0.252435136
TGO,2005,0.235507986
TGO,2006,0.209173434
TGO,2007,0.234790329
TGO,2008,0.273159481
TGO,2009,0.439659634
TGO,2010,0.40600638
TGO,2011,0.368935463
TGO,2012,0.362450984
TGO,2013,0.377480424
TGO,2014,0.362696892
TGO,2015,
TGO,2016,
TGO,2017,
THA,1960,0.135585914
THA,1961,0.146943985
THA,1962,0.173129711
THA,1963,0.185876644
THA,1964,0.242239551
THA,1965,0.234151141
THA,1966,0.289095954
THA,1967,0.360202631
THA,1968,0.49148481
THA,1969,0.406445883
THA,1970,0.416856914
THA,1971,0.506996471
THA,1972,0.559034058
THA,1973,0.608869506
THA,1974,0.587650913
THA,1975,0.576534275
THA,1976,0.663302866
THA,1977,0.724054007
THA,1978,0.772013834
THA,1979,0.791514328
THA,1980,0.846998869
THA,1981,0.78714848
THA,1982,0.769460594
THA,1983,0.845907039
THA,1984,0.899528552
THA,1985,0.935255901
THA,1986,0.937845876
THA,1987,1.055229682
THA,1988,1.220188965
THA,1989,1.413956235
THA,1990,1.604831986
THA,1991,1.74267418
THA,1992,1.89804645
THA,1993,2.140830829
THA,1994,2.362564465
THA,1995,2.708838463
THA,1996,2.996685634
THA,1997,3.054653145
THA,1998,2.668098299
THA,1999,2.826760983
THA,2000,2.879232989
THA,2001,3.062483198
THA,2002,3.251318602
THA,2003,3.478810022
THA,2004,3.741227066
THA,2005,3.782433584
THA,2006,3.829104127
THA,2007,3.813655648
THA,2008,3.793534164
THA,2009,4.001129215
THA,2010,4.19478194
THA,2011,4.12138946
THA,2012,4.371765415
THA,2013,4.403807563
THA,2014,4.621860032
THA,2015,
THA,2016,
THA,2017,
TJK,1960,
TJK,1961,
TJK,1962,
TJK,1963,
TJK,1964,
TJK,1965,
TJK,1966,
TJK,1967,
TJK,1968,
TJK,1969,
TJK,1970,
TJK,1971,
TJK,1972,
TJK,1973,
TJK,1974,
TJK,1975,
TJK,1976,
TJK,1977,
TJK,1978,
TJK,1979,
TJK,1980,
TJK,1981,
TJK,1982,
TJK,1983,
TJK,1984,
TJK,1985,
TJK,1986,
TJK,1987,
TJK,1988,
TJK,1989,
TJK,1990,
TJK,1991,
TJK,1992,1.329401582
TJK,1993,0.925580709
TJK,1994,0.415132173
TJK,1995,0.424922529
TJK,1996,0.4833298
TJK,1997,0.362727791
TJK,1998,0.414705271
TJK,1999,0.411982987
TJK,2000,0.359844954
TJK,2001,0.362230081
TJK,2002,0.291759
TJK,2003,0.315578655
TJK,2004,0.381840267
TJK,2005,0.356311539
TJK,2006,0.37976621
TJK,2007,0.452197973
TJK,2008,0.397314921
TJK,2009,0.328286153
TJK,2010,0.33303078
TJK,2011,0.300737249
TJK,2012,0.366926485
TJK,2013,0.425539775
TJK,2014,0.620466725
TJK,2015,
TJK,2016,
TJK,2017,
TKM,1960,
TKM,1961,
TKM,1962,
TKM,1963,
TKM,1964,
TKM,1965,
TKM,1966,
TKM,1967,
TKM,1968,
TKM,1969,
TKM,1970,
TKM,1971,
TKM,1972,
TKM,1973,
TKM,1974,
TKM,1975,
TKM,1976,
TKM,1977,
TKM,1978,
TKM,1979,
TKM,1980,
TKM,1981,
TKM,1982,
TKM,1983,
TKM,1984,
TKM,1985,
TKM,1986,
TKM,1987,
TKM,1988,
TKM,1989,
TKM,1990,
TKM,1991,
TKM,1992,8.469230428
TKM,1993,7.060100644
TKM,1994,8.149187905
TKM,1995,8.080255903
TKM,1996,7.15379685
TKM,1997,7.031530518
TKM,1998,7.271723405
TKM,1999,8.436478143
TKM,2000,8.312221014
TKM,2001,8.342198428
TKM,2002,8.669547866
TKM,2003,9.579940336
TKM,2004,9.89530633
TKM,2005,10.16657073
TKM,2006,10.29329588
TKM,2007,11.50743008
TKM,2008,11.51416255
TKM,2009,10.05213231
TKM,2010,11.26148537
TKM,2011,12.07317521
TKM,2012,12.31489744
TKM,2013,12.43613272
TKM,2014,12.51729534
TKM,2015,
TKM,2016,
TKM,2017,
TLA,1960,1.295893693
TLA,1961,1.296436126
TLA,1962,1.330874726
TLA,1963,1.300736568
TLA,1964,1.367773708
TLA,1965,1.378542279
TLA,1966,1.414135541
TLA,1967,1.478582983
TLA,1968,1.540294879
TLA,1969,1.624571001
TLA,1970,1.746477533
TLA,1971,1.781785366
TLA,1972,1.824815559
TLA,1973,1.941854222
TLA,1974,2.010653873
TLA,1975,1.984723703
TLA,1976,2.040551018
TLA,1977,2.072472742
TLA,1978,2.195979835
TLA,1979,2.301705635
TLA,1980,2.367725046
TLA,1981,2.301476958
TLA,1982,2.309380787
TLA,1983,2.174302253
TLA,1984,2.13881883
TLA,1985,2.158328667
TLA,1986,2.196275313
TLA,1987,2.26351191
TLA,1988,2.270214147
TLA,1989,2.361814894
TLA,1990,2.230963695
TLA,1991,2.240113085
TLA,1992,2.241463806
TLA,1993,2.287907732
TLA,1994,2.327530946
TLA,1995,2.325172009
TLA,1996,2.397799569
TLA,1997,2.498165149
TLA,1998,2.615098933
TLA,1999,2.621625712
TLA,2000,2.565223005
TLA,2001,2.591077543
TLA,2002,2.585684268
TLA,2003,2.616114979
TLA,2004,2.599824061
TLA,2005,2.703239944
TLA,2006,2.747692893
TLA,2007,2.762456276
TLA,2008,2.862068646
TLA,2009,2.765484547
TLA,2010,2.864983989
TLA,2011,2.894576438
TLA,2012,2.992217172
TLA,2013,3.005565912
TLA,2014,3.032804906
TLA,2015,
TLA,2016,
TLA,2017,
TLS,1960,
TLS,1961,
TLS,1962,
TLS,1963,
TLS,1964,
TLS,1965,
TLS,1966,
TLS,1967,
TLS,1968,
TLS,1969,
TLS,1970,
TLS,1971,
TLS,1972,
TLS,1973,
TLS,1974,
TLS,1975,
TLS,1976,
TLS,1977,
TLS,1978,
TLS,1979,
