Year,Country,CountryName,Population,AverageTemperature,MinTemperature,MaxTemperature,GDP,Emissions,TotalDeaths,TotalAffected,TotalDamage,Meantemperature,AN_Temp,MeanGDP,AN_GDP,MeanCO2,AN_CO2,MeanPop,AN_POP
1976,BRA,Brazil,110213082,24.719,24.46575,24.97225,1.53E+11,154.3981,0,0,0,25.22883491,0.509834906,5.22E+11,3.69E+11,210.8392,56.4411,137590674.3,27377592.28
1976,CAN,Canada,23518000,-4.790416667,-5.041416667,-4.539416667,2.07E+11,398.946,0,0,0,-4.422849057,0.36756761,5.36E+11,3.29E+11,434.3247113,35.37871132,26407064.92,2889064.925
1976,CHN,China,930685000,6.471166667,6.273333333,6.669,1.54E+11,1190.9645,242000,164000,5600000,7.139169811,0.668003145,1.13E+12,9.72E+11,2772.717077,1581.752577,1049505755,118820754.7
1976,DEU,Germany,78336950,8.6505,8.422333333,8.878666667,5.18E+11,1090.8366,0,0,0,8.871939922,0.221439922,1.74E+12,1.23E+12,971.3597326,-119.4768674,80087562.58,1750612.581
1976,ESP,Spain,36137812,13.435,13.20041667,13.66958333,1.18E+11,197.7458,1,0,0,14.11321384,0.678213836,4.70E+11,3.52E+11,212.3998415,14.65404151,38244689.89,2106877.887
1976,FRA,France,54541493,13.27833333,13.01608333,13.54058333,3.72E+11,506.6836,0,0,0,13.32412736,0.045794025,1.04E+12,6.67E+11,413.2225113,-93.46108868,56972193.17,2430700.17
1976,GBR,United Kingdom,56211968,9.090333333,8.835166667,9.3455,2.33E+11,598.5263,0,0,0,8.956007862,-0.134325472,1.01E+12,7.77E+11,581.3134792,-17.21282075,57367943.06,1155975.057
1976,IDN,Indonesia,134010690,25.78083333,25.48175,26.07991667,37269156627,61.7906,1354,0,0,26.15976993,0.378936594,1.83E+11,1.46E+11,199.246887,137.456287,178093963.5,44083273.48
1976,IND,India,635771734,24.19958333,23.96975,24.42941667,1.01E+11,262.5318,323,0,0,24.35244969,0.152866352,3.92E+11,2.91E+11,646.297066,383.765266,819442916.4,183671182.4
1976,ITA,Italy,55718260,12.50316667,12.26408333,12.74225,2.24E+11,365.7957,0,0,0,13.25787264,0.754705975,8.47E+11,6.23E+11,368.5825604,2.786860377,55873572.26,155312.2642
1976,JPN,Japan,112771000,11.7475,11.53633333,11.95866667,5.86E+11,907.1454,0,0,840000,12.46862107,0.721121069,2.50E+12,1.92E+12,954.1336679,46.98826792,116985539.1,4214539.094
1976,KOR,"Korea, Rep.",35848523,11.72016667,11.48775,11.95258333,29779338843,93.2708,25,0,1.00E+05,12.40232862,0.68216195,3.30E+11,3.00E+11,240.3905358,147.1197358,39940599.32,4092076.321
1976,MEX,Mexico,62623763,20.14566667,19.90383333,20.3875,89025974026,183.9914,735,578900,0,20.90401101,0.75834434,3.63E+11,2.74E+11,280.9360774,96.94467736,78762835.77,16139072.77
1976,NGA,Nigeria,65226229,26.80991667,26.49675,27.12308333,36308883249,55.1896,0,0,0,27.0908978,0.280981132,62434227185,26125343936,53.07827358,-2.111326415,92269841.08,27043612.08
1976,PAK,Pakistan,68813220,20.37491667,20.09608333,20.65375,13338484980,22.7885,338,5566000,505000,21.07655818,0.701641509,52806213638,39467728658,65.45923962,42.67073962,100721180.1,31907960.06
1976,USA,United States,218035000,8.65125,8.445666667,8.856833333,1.88E+12,4607.1682,432,0,0,9.135677673,0.484427673,5.95E+12,4.07E+12,4835.256547,228.0883472,244696395.8,26661395.77
1977,AUS,Australia,14192000,21.8925,21.71133333,22.07366667,1.10E+11,187.6049,0,0,0,22.01454717,0.12204717,3.26E+11,2.16E+11,252.3304792,64.72557925,16163360.87,1971360.868
1977,BGD,Bangladesh,74925896,25.04658333,24.80441667,25.28875,9651149302,5.8026,907,234711,0,25.28250472,0.235921384,35173952142,25522802840,18.18194528,12.37934528,98939874.21,24013978.21
1977,BRA,Brazil,112867867,25.13233333,24.91475,25.34991667,1.76E+11,162.0783,0,0,0,25.22883491,0.096501572,5.22E+11,3.46E+11,210.8392,48.7609,137590674.3,24722807.28
1977,CAN,Canada,23796000,-3.84075,-4.0875,-3.594,2.12E+11,407.7714,0,0,0,-4.422849057,-0.582099057,5.36E+11,3.24E+11,434.3247113,26.55331132,26407064.92,2611064.925
1977,CHN,China,943455000,6.851333333,6.665083333,7.037583333,1.75E+11,1304.4028,0,0,0,7.139169811,0.287836478,1.13E+12,9.51E+11,2772.717077,1468.314277,1049505755,106050754.7
1977,DEU,Germany,78159814,8.804833333,8.627416667,8.98225,5.98E+11,1052.6041,0,0,0,8.871939922,0.067106589,1.74E+12,1.15E+12,971.3597326,-81.24436744,80087562.58,1927748.581
1977,ESP,Spain,36511638,13.5485,13.33791667,13.75908333,1.32E+11,194.8289,0,0,0,14.11321384,0.564713836,4.70E+11,3.38E+11,212.3998415,17.57094151,38244689.89,1733051.887
1977,FRA,France,54764462,13.01658333,12.79516667,13.238,4.10E+11,481.9868,26,25000,0,13.32412736,0.307544025,1.04E+12,6.29E+11,413.2225113,-68.76428868,56972193.17,2207731.17
1977,GBR,United Kingdom,56193492,8.6495,8.411416667,8.887583333,2.63E+11,604.3621,6,0,1000,8.956007862,0.306507862,1.01E+12,7.47E+11,581.3134792,-23.04862075,57367943.06,1174451.057
1977,IDN,Indonesia,137322118,25.9025,25.6915,26.1135,45808915663,82.4205,327,327002,0,26.15976993,0.257269928,1.83E+11,1.37E+11,199.246887,116.826387,178093963.5,40771845.48
1977,IND,India,650485030,24.28891667,24.08141667,24.49641667,1.20E+11,277.6483,0,15533891,0,24.35244969,0.063533019,3.92E+11,2.72E+11,646.297066,368.648766,819442916.4,168957886.4
1977,ITA,Italy,55955411,13.03875,12.85108333,13.22641667,2.57E+11,354.4179,23,1000,194000,13.25787264,0.219122642,8.47E+11,5.90E+11,368.5825604,14.16466038,55873572.26,-81838.73585
1977,JPN,Japan,113863000,12.19825,12.00333333,12.39316667,7.21E+11,933.2387,0,0,0,12.46862107,0.270371069,2.50E+12,1.78E+12,954.1336679,20.89496792,116985539.1,3122539.094
1977,KOR,"Korea, Rep.",36411795,12.36133333,12.16158333,12.56108333,38265082645,105.6916,371,87343,45500,12.40232862,0.040995283,3.30E+11,2.91E+11,240.3905358,134.6989358,39940599.32,3528804.321
1977,MEX,Mexico,64345884,20.84125,20.6335,21.049,81814159292,192.7032,10,50000,0,20.90401101,0.062761006,3.63E+11,2.81E+11,280.9360774,88.23287736,78762835.77,14416951.77
1977,NGA,Nigeria,67215805,26.88683333,26.59133333,27.18233333,36035407725,50.5046,0,0,0,27.0908978,0.204064465,62434227185,26398819460,53.07827358,2.573673585,92269841.08,25054036.08
1977,PAK,Pakistan,70946231,21.18933333,20.854,21.52466667,15126059646,24.3199,848,1022000,0,21.07655818,-0.112775157,52806213638,37680153992,65.45923962,41.13933962,100721180.1,29774949.06
1977,USA,United States,220239000,9.269833333,9.105416667,9.43425,2.09E+12,4735.3663,0,0,0,9.135677673,-0.13415566,5.95E+12,3.86E+12,4835.256547,99.89024717,244696395.8,24457395.77
1978,AUS,Australia,14358000,21.60516667,21.42333333,21.787,1.18E+11,201.8202,0,0,0,22.01454717,0.409380503,3.26E+11,2.08E+11,252.3304792,50.51027925,16163360.87,1805360.868
1978,BGD,Bangladesh,77033846,25.039,24.727,25.351,13281767143,6.0054,1176,0,0,25.28250472,0.243504717,35173952142,21892184999,18.18194528,12.17654528,98939874.21,21906028.21
1978,BRA,Brazil,115577669,24.9275,24.71141667,25.14358333,2.01E+11,175.9315,0,0,0,25.22883491,0.301334906,5.22E+11,3.21E+11,210.8392,34.9077,137590674.3,22013005.28
1978,CAN,Canada,24036000,-5.3005,-5.5425,-5.0585,2.19E+11,415.5054,83,4,0,-4.422849057,0.877650943,5.36E+11,3.17E+11,434.3247113,18.81931132,26407064.92,2371064.925
1978,CHN,China,956165000,7.048166667,6.834833333,7.2615,1.50E+11,1455.2575,0,6000200,0,7.139169811,0.091003145,1.13E+12,9.76E+11,2772.717077,1317.459577,1049505755,93340754.72
1978,DEU,Germany,78091820,7.93275,7.720583333,8.144916667,7.38E+11,1079.1273,0,0,0,8.871939922,0.939189922,1.74E+12,1.01E+12,971.3597326,-107.7675674,80087562.58,1995742.581
1978,ESP,Spain,36864898,13.71666667,13.48483333,13.9485,1.60E+11,199.5136,252,0,0,14.11321384,0.39654717,4.70E+11,3.10E+11,212.3998415,12.88624151,38244689.89,1379791.887
1978,FRA,France,54947975,12.657,12.42683333,12.88716667,5.07E+11,506.8283,0,0,0,13.32412736,0.667127358,1.04E+12,5.32E+11,413.2225113,-93.60578868,56972193.17,2024218.17
1978,GBR,United Kingdom,56196504,8.548416667,8.302833333,8.794,3.36E+11,604.714,0,0,0,8.956007862,0.407591195,1.01E+12,6.74E+11,581.3134792,-23.40052075,57367943.06,1171439.057
1978,IDN,Indonesia,140665856,25.98508333,25.76541667,26.20475,51455719100,93.9446,226,298890,0,26.15976993,0.174686594,1.83E+11,1.32E+11,199.246887,105.302287,178093963.5,37428107.48
1978,IND,India,665502284,24.00733333,23.77916667,24.2355,1.35E+11,281.5392,0,0,0,24.35244969,0.345116352,3.92E+11,2.57E+11,646.297066,364.757866,819442916.4,153940632.4
1978,ITA,Italy,56155143,12.37366667,12.15183333,12.5955,3.14E+11,371.2742,0,11039,0,13.25787264,0.884205975,8.47E+11,5.33E+11,368.5825604,-2.691639623,55873572.26,-281570.7358
1978,JPN,Japan,114898000,12.50533333,12.3055,12.70516667,1.01E+12,901.5914,0,2021167,0,12.46862107,-0.036712264,2.50E+12,1.49E+12,954.1336679,52.54226792,116985539.1,2087539.094
1978,KOR,"Korea, Rep.",36969185,12.80783333,12.58,13.03566667,51700619835,113.4017,0,6000,19400,12.40232862,-0.405504717,3.30E+11,2.78E+11,240.3905358,126.9888358,39940599.32,2971414.321
1978,MEX,Mexico,66039488,20.7555,20.52991667,20.98108333,1.03E+11,222.4915,0,0,0,20.90401101,0.148511006,3.63E+11,2.60E+11,280.9360774,58.44457736,78762835.77,12723347.77
1978,NGA,Nigeria,69293550,26.7825,26.51066667,27.05433333,36527862209,48.2229,100,0,0,27.0908978,0.308397799,62434227185,25906364976,53.07827358,4.855373585,92269841.08,22976291.08
1978,PAK,Pakistan,73194937,20.74325,20.42958333,21.05691667,17820100626,26.0506,393,2246000,0,21.07655818,0.333308176,52806213638,34986113012,65.45923962,39.40863962,100721180.1,27526243.06
1978,USA,United States,222585000,8.751416667,8.547083333,8.95575,2.36E+12,4882.964,599,0,0,9.135677673,0.384261006,5.95E+12,3.59E+12,4835.256547,-47.70745283,244696395.8,22111395.77
1979,AUS,Australia,14514000,22.25233333,22.06058333,22.44408333,1.35E+11,204.8696,0,0,61134,22.01454717,-0.237786164,3.26E+11,1.91E+11,252.3304792,47.46087925,16163360.87,1649360.868
1979,BGD,Bangladesh,79236776,25.71108333,25.40775,26.01441667,15565480322,6.634,341,2332,0,25.28250472,-0.428578616,35173952142,19608471820,18.18194528,11.54794528,98939874.21,19703098.21
1979,BRA,Brazil,118342626,24.94433333,24.7405,25.14816667,2.25E+11,187.1551,0,6500000,0,25.22883491,0.284501572,5.22E+11,2.97E+11,210.8392,23.6841,137590674.3,19248048.28
1979,CAN,Canada,24277000,-5.00575,-5.241333333,-4.770166667,2.43E+11,441.6469,0,0,0,-4.422849057,0.582900943,5.36E+11,2.93E+11,434.3247113,-7.322188679,26407064.92,2130064.925
1979,CHN,China,969005000,7.074083333,6.905166667,7.243,1.78E+11,1487.1131,0,0,0,7.139169811,0.065086478,1.13E+12,9.48E+11,2772.717077,1285.603977,1049505755,80500754.72
1979,DEU,Germany,78126350,7.901666667,7.71675,8.086583333,8.78E+11,1117.8822,0,0,0,8.871939922,0.970273256,1.74E+12,8.65E+11,971.3597326,-146.5224674,80087562.58,1961212.581
1979,ESP,Spain,37191330,13.83166667,13.61233333,14.051,2.14E+11,202.7462,92,120,0,14.11321384,0.28154717,4.70E+11,2.56E+11,212.3998415,9.653641509,38244689.89,1053359.887
1979,FRA,France,55130594,12.83641667,12.611,13.06183333,6.14E+11,530.3821,11,2,0,13.32412736,0.487710692,1.04E+12,4.25E+11,413.2225113,-117.1595887,56972193.17,1841599.17
1979,GBR,United Kingdom,56246951,8.05275,7.825833333,8.279666667,4.39E+11,644.5133,0,0,0,8.956007862,0.903257862,1.01E+12,5.71E+11,581.3134792,-63.19982075,57367943.06,1120992.057
1979,IDN,Indonesia,144053518,26.06,25.80566667,26.31433333,51400186379,95.1462,1094,0,0,26.15976993,0.099769928,1.83E+11,1.32E+11,199.246887,104.100687,178093963.5,34040445.48
1979,IND,India,680915804,24.55358333,24.35533333,24.75183333,1.51E+11,295.299,0,0,0,24.35244969,-0.201133648,3.92E+11,2.41E+11,646.297066,350.998066,819442916.4,138527112.4
1979,ITA,Italy,56317749,12.89816667,12.71425,13.08208333,3.92E+11,385.2559,14,5024,0,13.25787264,0.359705975,8.47E+11,4.55E+11,368.5825604,-16.67333962,55873572.26,-444176.7358
1979,JPN,Japan,115870000,12.84258333,12.66516667,13.02,1.06E+12,953.0729,121,0,0,12.46862107,-0.373962264,2.50E+12,1.44E+12,954.1336679,1.060767925,116985539.1,1115539.094
1979,KOR,"Korea, Rep.",37534236,12.67575,12.46408333,12.88741667,66567975207,133.2189,115,35000,40000,12.40232862,-0.273421384,3.30E+11,2.63E+11,240.3905358,107.1716358,39940599.32,2406363.321
1979,MEX,Mexico,67709689,20.569,20.38075,20.75725,1.35E+11,240.7145,0,67535,0,20.90401101,0.335011006,3.63E+11,2.28E+11,280.9360774,40.22157736,78762835.77,11053146.77
1979,NGA,Nigeria,71391290,27.09308333,26.81483333,27.37133333,47259911894,70.1856,24,27,0,27.0908978,-0.002185535,62434227185,15174315291,53.07827358,-17.10732642,92269841.08,20878551.08
1979,PAK,Pakistan,75567682,20.76308333,20.47333333,21.05283333,19707979303,28.1345,113,0,0,21.07655818,0.313474843,52806213638,33098234335,65.45923962,37.32473962,100721180.1,25153498.06
1979,USA,United States,225055000,8.571583333,8.391833333,8.751333333,2.63E+12,4894.0429,0,0,0,9.135677673,0.56409434,5.95E+12,3.32E+12,4835.256547,-58.78635283,244696395.8,19641395.77
1980,AUS,Australia,14692000,22.58616667,22.41433333,22.758,1.50E+11,220.531,0,0,120903,22.01454717,-0.571619497,3.26E+11,1.76E+11,252.3304792,31.79947925,16163360.87,1471360.868
1980,BGD,Bangladesh,81470860,25.34066667,25.059,25.62233333,18138049096,7.621,666,10001050,0,25.28250472,-0.05816195,35173952142,17035903046,18.18194528,10.56094528,98939874.21,17469014.21
1980,BRA,Brazil,121159761,25.148,24.94041667,25.35558333,2.35E+11,185.7583,82,271048,0,25.22883491,0.080834906,5.22E+11,2.87E+11,210.8392,25.0809,137590674.3,16430913.28
1980,CAN,Canada,24593000,-4.416916667,-4.679083333,-4.15475,2.74E+11,442.8173,0,5046,0,-4.422849057,-0.00593239,5.36E+11,2.62E+11,434.3247113,-8.492588679,26407064.92,1814064.925
1980,CHN,China,981235000,6.950083333,6.806166667,7.094,1.91E+11,1458.8867,6491,107200,0,7.139169811,0.189086478,1.13E+12,9.35E+11,2772.717077,1313.830377,1049505755,68270754.72
1980,DEU,Germany,78288576,7.72725,7.571,7.8835,9.47E+11,1100.0595,0,0,0,8.871939922,1.144689922,1.74E+12,7.96E+11,971.3597326,-128.6997674,80087562.58,1798986.581
1980,ESP,Spain,37491165,13.60425,13.41025,13.79825,2.32E+11,213.9116,0,0,0,14.11321384,0.508963836,4.70E+11,2.38E+11,212.3998415,-1.511758491,38244689.89,753524.8868
1980,FRA,France,55340782,12.55583333,12.35375,12.75791667,7.01E+11,506.1981,14,0,0,13.32412736,0.768294025,1.04E+12,3.38E+11,413.2225113,-92.97558868,56972193.17,1631411.17
1980,GBR,United Kingdom,56314216,8.643166667,8.450416667,8.835916667,5.65E+11,579.036,0,10087,0,8.956007862,0.312841195,1.01E+12,4.45E+11,581.3134792,2.277479245,57367943.06,1053727.057
1980,IDN,Indonesia,147490365,26.03025,25.84458333,26.21591667,72482337370,94.8856,0,78991,0,26.15976993,0.129519928,1.83E+11,1.11E+11,199.246887,104.361287,178093963.5,30603598.48
1980,IND,India,696783517,24.59308333,24.37791667,24.80825,1.84E+11,312.4849,3946,0,0,24.35244969,-0.240633648,3.92E+11,2.08E+11,646.297066,333.812166,819442916.4,122659399.4
1980,ITA,Italy,56433883,12.23958333,12.04083333,12.43833333,4.76E+11,386.4334,4793,408000,0,13.25787264,1.018289308,8.47E+11,3.71E+11,368.5825604,-17.85083962,55873572.26,-560310.7358
1980,JPN,Japan,116782000,11.79508333,11.648,11.94216667,1.11E+12,944.8703,88,0,0,12.46862107,0.673537736,2.50E+12,1.39E+12,954.1336679,9.263367925,116985539.1,203539.0943
1980,KOR,"Korea, Rep.",38123775,11.26358333,11.08266667,11.4445,64980820835,134.8886,165,20017,7220,12.40232862,1.138745283,3.30E+11,2.65E+11,240.3905358,105.5019358,39940599.32,1816824.321
1980,MEX,Mexico,69360871,21.03566667,20.8545,21.21683333,1.94E+11,268.2858,171,106360,0,20.90401101,-0.13165566,3.63E+11,1.69E+11,280.9360774,12.65027736,78762835.77,9401964.774
1980,NGA,Nigeria,73460724,27.06366667,26.80183333,27.3255,64201788123,68.0352,0,0,0,27.0908978,0.027231132,62434227185,-1767560938,53.07827358,-14.95692642,92269841.08,18809117.08
1980,PAK,Pakistan,78068144,21.41125,21.10225,21.72025,23689696768,31.9316,93,86223,0,21.07655818,-0.334691824,52806213638,29116516870,65.45923962,33.52763962,100721180.1,22653036.06
1980,USA,United States,227225000,9.1355,8.990583333,9.280416667,2.86E+12,4716.7164,0,0,0,9.135677673,0.000177673,5.95E+12,3.09E+12,4835.256547,118.5401472,244696395.8,17471395.77
1981,AUS,Australia,14927000,22.16408333,21.96875,22.35941667,1.77E+11,230.1326,0,0,0,22.01454717,-0.149536164,3.26E+11,1.49E+11,252.3304792,22.19787925,16163360.87,1236360.868
1981,BGD,Bangladesh,83721268,24.95183333,24.6525,25.25116667,20249694002,7.9118,1085,2037000,0,25.28250472,0.330671384,35173952142,14924258140,18.18194528,10.27014528,98939874.21,15218606.21
1981,BRA,Brazil,124030908,24.98341667,24.74916667,25.21766667,2.64E+11,170.4679,627,0,0,25.22883491,0.245418239,5.22E+11,2.58E+11,210.8392,40.3713,137590674.3,13559766.28
1981,CAN,Canada,24900000,-2.86725,-3.14325,-2.59125,3.06E+11,429.5983,0,0,0,-4.422849057,-1.555599057,5.36E+11,2.30E+11,434.3247113,4.726411321,26407064.92,1507064.925
1981,CHN,China,993885000,6.926416667,6.734666667,7.118166667,1.96E+11,1442.7823,0,0,0,7.139169811,0.212753145,1.13E+12,9.30E+11,2772.717077,1329.934777,1049505755,55620754.72
1981,DEU,Germany,78407907,8.3205,8.122416667,8.518583333,7.97E+11,1048.5166,0,0,0,8.871939922,0.551439922,1.74E+12,9.46E+11,971.3597326,-77.15686744,80087562.58,1679655.581
1981,ESP,Spain,37758631,14.27325,14.02575,14.52075,2.02E+11,206.0958,0,0,0,14.11321384,-0.160036164,4.70E+11,2.68E+11,212.3998415,6.304041509,38244689.89,486058.8868
1981,FRA,France,55585824,13.08066667,12.844,13.31733333,6.16E+11,455.6122,0,0,0,13.32412736,0.243460692,1.04E+12,4.23E+11,413.2225113,-42.38968868,56972193.17,1386369.17
1981,GBR,United Kingdom,56333829,8.487083333,8.268916667,8.70525,5.41E+11,560.555,12,0,0,8.956007862,0.468924528,1.01E+12,4.69E+11,581.3134792,20.75847925,57367943.06,1034114.057
1981,IDN,Indonesia,150978840,26.03091667,25.792,26.26983333,85518233451,100.3136,0,0,0,26.15976993,0.128853261,1.83E+11,97557251080,199.246887,98.93328696,178093963.5,27115123.48
1981,IND,India,713118032,24.22841667,24.01,24.44683333,1.91E+11,337.1052,2148,0,0,24.35244969,0.124033019,3.92E+11,2.01E+11,646.297066,309.191866,819442916.4,106324884.4
1981,ITA,Italy,56501675,12.77675,12.56733333,12.98616667,4.29E+11,375.3006,12,306,0,13.25787264,0.481122642,8.47E+11,4.18E+11,368.5825604,-6.718039623,55873572.26,-628102.7358
1981,JPN,Japan,117648000,11.62941667,11.44133333,11.8175,1.22E+12,926.8374,0,0,0,12.46862107,0.839204403,2.50E+12,1.28E+12,954.1336679,27.29626792,116985539.1,-662460.9057
1981,KOR,"Korea, Rep.",38723248,11.47425,11.26008333,11.68841667,72425590649,139.7775,0,0,0,12.40232862,0.928078616,3.30E+11,2.57E+11,240.3905358,100.6130358,39940599.32,1217351.321
1981,MEX,Mexico,70992195,20.75375,20.52658333,20.98091667,2.50E+11,284.3673,132,0,0,20.90401101,0.150261006,3.63E+11,1.13E+11,280.9360774,-3.431222642,78762835.77,7770640.774
1981,NGA,Nigeria,75482552,26.80291667,26.48833333,27.1175,61076493506,65.8105,0,0,0,27.0908978,0.287981132,62434227185,1357733679,53.07827358,-12.73222642,92269841.08,16787289.08
1981,PAK,Pakistan,80696945,21.20533333,20.8845,21.52616667,28100605515,34.2328,404,0,0,21.07655818,-0.128775157,52806213638,24705608123,65.45923962,31.22643962,100721180.1,20024235.06
1981,USA,United States,229466000,9.7215,9.545,9.898,3.21E+12,4530.3698,0,0,0,9.135677673,-0.585822327,5.95E+12,2.74E+12,4835.256547,304.8867472,244696395.8,15230395.77
1982,AUS,Australia,15178000,21.9105,21.74566667,22.07533333,1.94E+11,233.8886,1,0,31085,22.01454717,0.10404717,3.26E+11,1.32E+11,252.3304792,18.44187925,16163360.87,985360.8679
1982,BGD,Bangladesh,86007331,25.14408333,24.90475,25.38341667,18525399202,8.5777,0,481540,0,25.28250472,0.138421384,35173952142,16648552940,18.18194528,9.604245283,98939874.21,12932543.21
1982,BRA,Brazil,126947365,25.23033333,24.99566667,25.465,2.82E+11,170.7893,170,0,0,25.22883491,-0.001498428,5.22E+11,2.40E+11,210.8392,40.0499,137590674.3,10643309.28
1982,CAN,Canada,25202000,-5.875166667,-6.124666667,-5.625666667,3.14E+11,414.4264,0,1400,0,-4.422849057,1.45231761,5.36E+11,2.22E+11,434.3247113,19.89831132,26407064.92,1205064.925
1982,CHN,China,1008630000,7.14975,6.974666667,7.324833333,2.05E+11,1570.4683,707,0,0,7.139169811,-0.010580189,1.13E+12,9.21E+11,2772.717077,1202.248777,1049505755,40875754.72
1982,DEU,Germany,78333366,9.073333333,8.888666667,9.258,7.74E+11,1015.7269,0,0,0,8.871939922,-0.201393411,1.74E+12,9.69E+11,971.3597326,-44.36716744,80087562.58,1754196.581
1982,ESP,Spain,37986012,14.205,14.00091667,14.40908333,1.95E+11,208.5981,117,0,0,14.11321384,-0.091786164,4.70E+11,2.75E+11,212.3998415,3.801741509,38244689.89,258677.8868
1982,FRA,France,55858727,13.67941667,13.46366667,13.89516667,5.85E+11,438.0107,0,0,0,13.32412736,-0.355289308,1.04E+12,4.54E+11,413.2225113,-24.78818868,56972193.17,1113466.17
1982,GBR,United Kingdom,56313641,9.014583333,8.75175,9.277416667,5.15E+11,548.241,0,0,2500,8.956007862,-0.058575472,1.01E+12,4.95E+11,581.3134792,33.07247925,57367943.06,1054302.057
1982,IDN,Indonesia,154506265,25.94175,25.70208333,26.18141667,90158449307,105.6036,654,0,0,26.15976993,0.218019928,1.83E+11,92917035224,199.246887,93.64328696,178093963.5,23587698.48
1982,IND,India,729868013,24.21825,24.02833333,24.40816667,1.98E+11,347.8156,0,0,0,24.35244969,0.134199686,3.92E+11,1.94E+11,646.297066,298.481466,819442916.4,89574903.42
1982,ITA,Italy,56543548,13.43991667,13.24725,13.63258333,4.26E+11,366.8796,0,10000,735000,13.25787264,-0.182044025,8.47E+11,4.21E+11,368.5825604,1.702960377,55873572.26,-669975.7358
1982,JPN,Japan,118449000,12.33633333,12.16658333,12.50608333,1.13E+12,897.4097,0,176849,0,12.46862107,0.132287736,2.50E+12,1.37E+12,954.1336679,56.72396792,116985539.1,-1463460.906
1982,KOR,"Korea, Rep.",39326352,12.46983333,12.26775,12.67191667,77773431088,141.9832,68,5042,30000,12.40232862,-0.067504717,3.30E+11,2.52E+11,240.3905358,98.40733585,39940599.32,614247.3208
1982,MEX,Mexico,72602533,21.05108333,20.838,21.26416667,1.74E+11,304.6776,479,0,0,20.90401101,-0.147072327,3.63E+11,1.89E+11,280.9360774,-23.74152264,78762835.77,6160302.774
1982,NGA,Nigeria,77472907,26.86966667,26.56808333,27.17125,51397461686,65.3936,0,0,0,27.0908978,0.221231132,62434227185,11036765499,53.07827358,-12.31532642,92269841.08,14796934.08
1982,PAK,Pakistan,83445863,20.50941667,20.187,20.83183333,30725972787,37.1896,68,10000,0,21.07655818,0.567141509,52806213638,22080240851,65.45923962,28.26963962,100721180.1,17275317.06
1982,USA,United States,231664000,8.5395,8.386,8.693,3.34E+12,4301.9707,0,0,0,9.135677673,0.596177673,5.95E+12,2.61E+12,4835.256547,533.2858472,244696395.8,13032395.77
1983,AUS,Australia,15369000,22.26108333,22.06333333,22.45883333,1.77E+11,224.785,0,0,410012,22.01454717,-0.246536164,3.26E+11,1.49E+11,252.3304792,27.54547925,16163360.87,794360.8679
1983,BGD,Bangladesh,88338242,25.06983333,24.77183333,25.36783333,17609048822,8.2138,0,0,0,25.28250472,0.212671384,35173952142,17564903320,18.18194528,9.968145283,98939874.21,10601632.21
1983,BRA,Brazil,129882321,25.35075,25.10716667,25.59433333,2.03E+11,165.427,218,0,0,25.22883491,-0.121915094,5.22E+11,3.19E+11,210.8392,45.4122,137590674.3,7708353.283
1983,CAN,Canada,25456000,-4.75175,-4.992333333,-4.511166667,3.41E+11,408.3097,0,0,58000,-4.422849057,0.328900943,5.36E+11,1.95E+11,434.3247113,26.01501132,26407064.92,951064.9245
1983,CHN,China,1023310000,6.925083333,6.739583333,7.110583333,2.31E+11,1655.8105,0,0,0,7.139169811,0.214086478,1.13E+12,8.95E+11,2772.717077,1116.906577,1049505755,26195754.72
1983,DEU,Germany,78128282,9.185666667,9.007416667,9.363916667,7.68E+11,1011.5972,0,0,0,8.871939922,-0.313726744,1.74E+12,9.75E+11,971.3597326,-40.23746744,80087562.58,1959280.581
1983,ESP,Spain,38171525,14.1945,13.9805,14.4085,1.70E+11,203.4347,399,507662,0,14.11321384,-0.081286164,4.70E+11,3.00E+11,212.3998415,8.965141509,38244689.89,73164.88679
1983,FRA,France,56156284,13.48783333,13.27441667,13.70125,5.60E+11,423.9521,0,0,0,13.32412736,-0.163705975,1.04E+12,4.79E+11,413.2225113,-10.72958868,56972193.17,815909.1698
1983,GBR,United Kingdom,56332848,9.091666667,8.798583333,9.38475,4.90E+11,545.4858,5,12,0,8.956007862,-0.135658805,1.01E+12,5.20E+11,581.3134792,35.82767925,57367943.06,1035095.057
1983,IDN,Indonesia,158044343,26.23833333,26.03408333,26.44258333,81052283405,105.207,0,0,0,26.15976993,-0.078563406,1.83E+11,1.02E+11,199.246887,94.03988696,178093963.5,20049620.48
1983,IND,India,746949067,23.938,23.76,24.116,2.15E+11,376.6763,1784,0,0,24.35244969,0.414449686,3.92E+11,1.77E+11,646.297066,269.620766,819442916.4,72493849.42
1983,ITA,Italy,56564074,13.18833333,12.9485,13.42816667,4.42E+11,358.4096,0,0,0,13.25787264,0.069539308,8.47E+11,4.05E+11,368.5825604,10.17296038,55873572.26,-690501.7358
1983,JPN,Japan,119259000,12.12191667,11.92916667,12.31466667,1.24E+12,880.9115,0,30871,0,12.46862107,0.346704403,2.50E+12,1.26E+12,954.1336679,73.22216792,116985539.1,-2273460.906
1983,KOR,"Korea, Rep.",39910403,12.364,12.16441667,12.56358333,87024427973,151.0378,0,0,0,12.40232862,0.038328616,3.30E+11,2.43E+11,240.3905358,89.35273585,39940599.32,30196.32075
